game_id,seed_group,round,position,speaker,role,silent,lr_pub,lr_full,dom_pub,dom_full,rand_pub,rand_full
s4g5,4,0,3,Dave,Carrot,0,0.003899,0.047517,0.238113,0.290899,0.055719,0.070199
s4g6,4,0,3,Alice,Carrot,0,0.006166,0.019052,0.245123,0.267038,0.073257,0.057750
s4g7,4,0,3,Eve,Carrot,0,0.008778,0.044705,0.253080,0.287086,0.076071,0.062150
s4g8,4,0,3,Eve,Parsnip,0,0.007042,0.035348,0.243810,0.283715,0.099083,0.080671
s4g9,4,0,3,Dave,Carrot,0,0.003595,0.060712,0.232946,0.298343,0.086704,0.089461
s4g10,4,0,3,Alice,Carrot,0,0.002226,0.024776,0.216252,0.272044,0.053130,0.086176
s4g11,4,0,3,Eve,Carrot,0,0.001930,0.029142,0.219077,0.276304,0.061555,0.067663
s4g12,4,0,3,Bob,Carrot,0,0.001869,0.019830,0.221795,0.268124,0.033030,0.060562
s4g13,4,0,3,Dave,Carrot,0,0.015968,0.043735,0.274845,0.289337,0.078075,0.091235
s4g14,4,0,3,Alice,Carrot,0,0.004282,0.018191,0.234457,0.266113,0.054650,0.068864
s4g15,4,0,3,Alice,Carrot,0,0.005074,0.020374,0.241639,0.267906,0.309406,0.113250
s4g16,4,0,3,Alice,Parsnip,0,0.002858,0.022688,0.228564,0.269316,0.091031,0.094220
s4g17,4,0,3,Dave,Parsnip,0,0.004947,0.076446,0.236677,0.309398,0.098934,0.050880
s4g18,4,0,3,Dave,Carrot,0,0.003887,0.063409,0.237271,0.301016,0.105713,0.082194
s4g19,4,0,3,Alice,Carrot,0,0.012786,0.045771,0.271066,0.292305,0.047670,0.060150
s0g0,0,0,4,Alice,Carrot,0,0.003486,0.061540,0.235959,0.298586,0.343712,0.359622
s0g1,0,0,4,Bob,Carrot,0,0.001970,0.019319,0.224135,0.268141,0.555915,0.297879
s0g2,0,0,4,Dave,Parsnip,0,0.002193,0.022819,0.216747,0.268820,0.684725,0.403789
s0g3,0,0,4,Dave,Parsnip,0,0.005948,0.024901,0.236383,0.271043,0.435844,0.341900
s0g4,0,0,4,Dave,Carrot,0,0.004284,0.030715,0.253643,0.280847,0.583824,0.320282
s0g5,0,0,4,Dave,Carrot,0,0.003710,0.018805,0.232160,0.264347,0.379585,0.273336
s0g6,0,0,4,Charlie,Carrot,0,0.007575,0.021044,0.253406,0.269563,0.404924,0.282775
s0g7,0,0,4,Alice,Parsnip,0,0.001624,0.047380,0.222224,0.296554,0.565138,0.389158
s0g8,0,0,4,Charlie,Parsnip,0,0.002593,0.021333,0.220607,0.266827,0.489372,0.329502
s0g9,0,0,4,Alice,Parsnip,0,0.011899,0.037887,0.259556,0.285051,0.498633,0.392975
s0g10,0,0,4,Charlie,Carrot,0,0.010366,0.036903,0.258541,0.284272,0.446861,0.363313
s0g11,0,0,4,Charlie,Carrot,0,0.030913,0.045089,0.286139,0.288795,0.540097,0.355442
s0g12,0,0,4,Dave,Carrot,0,0.006215,0.046390,0.252813,0.292278,0.378695,0.287699
s0g13,0,0,4,Bob,Carrot,0,0.010734,0.049048,0.258982,0.291285,0.432944,0.366596
s0g14,0,0,4,Alice,Parsnip,0,0.002703,0.021428,0.222856,0.270276,0.563344,0.416795
s0g15,0,0,4,Dave,Carrot,0,0.003479,0.047284,0.235330,0.294448,0.436652,0.373764
s0g16,0,0,4,Dave,Carrot,0,0.002277,0.024088,0.221743,0.271764,0.363591,0.319338
s0g17,0,0,4,Dave,Carrot,0,0.001556,0.021845,0.212012,0.270381,0.573837,0.287146
s0g18,0,0,4,Dave,Carrot,0,0.005258,0.071444,0.237374,0.302010,0.619114,0.492296
s0g19,0,0,4,Eve,Carrot,0,0.007240,0.040423,0.250925,0.288718,0.340480,0.376233
s1g0,1,0,4,Alice,Parsnip,0,0.001410,0.014197,0.209150,0.256995,0.958066,0.947200
s1g1,1,0,4,Charlie,Parsnip,0,0.001805,0.015481,0.208562,0.256981,0.969125,0.951312
s1g2,1,0,4,Eve,Parsnip,0,0.003066,0.059436,0.221002,0.298222,0.955058,0.927212
s1g3,1,0,4,Alice,Parsnip,0,0.004693,0.017703,0.232252,0.261070,0.903215,0.931559
s1g4,1,0,4,Dave,Carrot,0,0.004596,0.094038,0.244731,0.315778,0.959497,0.931898
s1g5,1,0,4,Alice,Carrot,0,0.009606,0.043097,0.257687,0.287766,0.970845,0.928718
s1g6,1,0,4,Bob,Carrot,0,0.003249,0.022921,0.229776,0.274093,0.941768,0.930886
s1g7,1,0,4,Bob,Parsnip,0,0.001189,0.011878,0.205148,0.251445,0.968479,0.945822
s1g8,1,0,4,Eve,Parsnip,0,0.001283,0.024212,0.207105,0.272123,0.931205,0.927357
s1g9,1,0,4,Charlie,Parsnip,0,0.001060,0.037533,0.199217,0.281665,0.940629,0.946919
s1g10,1,0,4,Dave,Carrot,0,0.004071,0.043398,0.238935,0.286147,0.967400,0.920365
s1g11,1,0,4,Alice,Carrot,0,0.005619,0.016001,0.243077,0.263665,0.947051,0.936278
s1g12,1,0,4,Eve,Carrot,0,0.058124,0.071033,0.317332,0.304184,0.934092,0.897507
s1g13,1,0,4,Eve,Carrot,0,0.001457,0.013937,0.218515,0.260747,0.962098,0.927168
s1g14,1,0,4,Eve,Parsnip,0,0.001637,0.041933,0.214100,0.289127,0.956596,0.911464
s1g15,1,0,4,Bob,Carrot,0,0.003888,0.033171,0.231706,0.281319,0.966787,0.925670
s1g16,1,0,4,Bob,Carrot,0,0.023745,0.066645,0.268340,0.298358,0.874641,0.907742
s1g17,1,0,4,Eve,Carrot,0,0.184620,0.165909,0.341370,0.332430,0.850283,0.903000
s1g18,1,0,4,Charlie,Carrot,0,0.000974,0.018526,0.203226,0.264686,0.974928,0.932808
s1g19,1,0,4,Dave,Carrot,0,0.224659,0.177368,0.360278,0.338691,0.739420,0.862537
s2g0,2,0,4,Eve,Carrot,0,0.024189,0.146694,0.291625,0.332864,0.685286,0.796216
s2g1,2,0,4,Eve,Parsnip,0,0.002204,0.016350,0.215608,0.258025,0.726037,0.761500
s2g2,2,0,4,Eve,Carrot,0,0.002406,0.033074,0.226204,0.283891,0.833202,0.838214
s2g3,2,0,4,Charlie,Carrot,0,0.005000,0.023744,0.239865,0.274447,0.665393,0.810208
s2g4,2,0,4,Bob,Carrot,0,0.020784,0.050203,0.272754,0.290576,0.820821,0.791192
s2g5,2,0,4,Dave,Carrot,0,0.013072,0.171046,0.268600,0.332839,0.826137,0.856303
s2g6,2,0,4,Eve,Parsnip,0,0.000731,0.013598,0.200418,0.259142,0.681967,0.792068
s2g7,2,0,4,Dave,Carrot,0,0.005514,0.159905,0.254048,0.331038,0.802452,0.782958
s2g8,2,0,4,Eve,Carrot,0,0.005403,0.031932,0.238777,0.280838,0.715120,0.794708
s2g9,2,0,4,Charlie,Carrot,0,0.007240,0.046998,0.249214,0.292361,0.643317,0.802563
s2g10,2,0,4,Eve,Carrot,0,0.017485,0.145060,0.263279,0.325691,0.774632,0.758750
s2g11,2,0,4,Charlie,Carrot,0,0.009620,0.019010,0.250853,0.268672,0.668991,0.761410
s2g12,2,0,4,Alice,Carrot,0,0.009179,0.057306,0.250579,0.292564,0.657977,0.836719
s2g13,2,0,4,Eve,Carrot,0,0.013848,0.034555,0.259162,0.278854,0.704935,0.740948
s2g14,2,0,4,Charlie,Carrot,0,0.005192,0.138602,0.247708,0.328980,0.796647,0.839239
s2g15,2,0,4,Bob,Carrot,0,0.007307,0.041082,0.240925,0.286592,0.550860,0.765785
s2g16,2,0,4,Alice,Carrot,0,0.005324,0.144019,0.246430,0.327038,0.723480,0.820245
s2g17,2,0,4,Charlie,Parsnip,0,0.011174,0.029925,0.252188,0.276284,0.832539,0.819758
s2g18,2,0,4,Charlie,Carrot,0,0.006823,0.029037,0.255722,0.278720,0.728995,0.781507
s2g19,2,0,4,Alice,Carrot,0,0.002947,0.025174,0.229901,0.272043,0.553498,0.751937
s3g0,3,0,4,Charlie,Carrot,0,0.048519,0.130362,0.320171,0.329868,0.031222,0.263276
s3g1,3,0,4,Charlie,Carrot,0,0.010469,0.029596,0.261869,0.276973,0.148054,0.394940
s3g2,3,0,4,Charlie,Carrot,0,0.003924,0.024595,0.232993,0.271602,0.075531,0.336100
s3g3,3,0,4,Dave,Carrot,0,0.016598,0.060379,0.271840,0.298094,0.227649,0.500801
s3g4,3,0,4,Eve,Carrot,0,0.032439,0.040356,0.295505,0.286158,0.357505,0.294028
s3g5,3,0,4,Charlie,Carrot,0,0.014015,0.050405,0.264963,0.295382,0.282904,0.478611
s3g6,3,0,4,Eve,Parsnip,0,0.003969,0.052729,0.229065,0.296170,0.175848,0.503536
s3g7,3,0,4,Charlie,Parsnip,0,0.001977,0.022554,0.214871,0.266864,0.157459,0.424474
s3g8,3,0,4,Bob,Parsnip,0,0.007278,0.091714,0.239736,0.314365,0.182110,0.520292
s3g9,3,0,4,Charlie,Parsnip,0,0.006701,0.026419,0.235805,0.272739,0.474939,0.440642
s3g10,3,0,4,Alice,Carrot,0,0.006890,0.040298,0.249159,0.287193,0.158727,0.384030
s3g11,3,0,4,Charlie,Carrot,0,0.002297,0.019590,0.223607,0.266773,0.138452,0.376319
s3g12,3,0,4,Alice,Parsnip,0,0.002331,0.022451,0.222952,0.269090,0.286163,0.437115
s3g13,3,0,4,Bob,Carrot,0,0.003848,0.034183,0.236001,0.283732,0.193120,0.480981
s3g14,3,0,4,Charlie,Carrot,0,0.016775,0.177900,0.264491,0.331487,0.292241,0.433521
s3g15,3,0,4,Dave,Carrot,0,0.001191,0.020951,0.210089,0.268992,0.075909,0.415727
s3g16,3,0,4,Charlie,Carrot,0,0.014775,0.037047,0.263717,0.283072,0.333311,0.445690
s3g17,3,0,4,Eve,Carrot,0,0.100706,0.143660,0.333873,0.331885,0.075997,0.330144
s3g18,3,0,4,Charlie,Parsnip,0,0.002237,0.019479,0.219553,0.264641,0.168756,0.421354
s3g19,3,0,4,Eve,Carrot,0,0.002830,0.022990,0.221771,0.270097,0.135677,0.437194
s4g0,4,0,4,Alice,Carrot,0,0.002376,0.033909,0.223572,0.282195,0.105011,0.076987
s4g1,4,0,4,Alice,Carrot,0,0.011357,0.042252,0.261409,0.286416,0.110527,0.093531
s4g2,4,0,4,Charlie,Carrot,0,0.004818,0.020328,0.239318,0.268636,0.102833,0.073791
s4g3,4,0,4,Eve,Carrot,0,0.006736,0.041066,0.251130,0.287224,0.046371,0.059880
s4g4,4,0,4,Charlie,Carrot,0,0.001976,0.032754,0.221460,0.282440,0.070493,0.073773
s4g5,4,0,4,Alice,Carrot,0,0.003955,0.033117,0.241159,0.281600,0.025229,0.073222
s4g6,4,0,4,Eve,Parsnip,0,0.002705,0.035314,0.225563,0.282724,0.031540,0.066888
s4g7,4,0,4,Charlie,Carrot,0,0.002283,0.036520,0.220579,0.281981,0.119909,0.077073
s4g8,4,0,4,Charlie,Carrot,0,0.005290,0.028032,0.241201,0.278128,0.114086,0.058333
s4g9,4,0,4,Alice,Carrot,0,0.008586,0.041454,0.264500,0.289184,0.038752,0.049016
s4g10,4,0,4,Eve,Carrot,0,0.033544,0.102068,0.284978,0.312905,0.112341,0.062113
s4g11,4,0,4,Dave,Carrot,0,0.002920,0.024706,0.226449,0.274509,0.045183,0.048456
s4g12,4,0,4,Alice,Parsnip,0,0.003426,0.032565,0.220668,0.273186,0.129634,0.070119
s4g13,4,0,4,Eve,Carrot,0,0.009656,0.060773,0.249666,0.296994,0.109542,0.086918
s4g14,4,0,4,Bob,Carrot,0,0.008822,0.118387,0.261021,0.323478,0.057821,0.055012
s4g15,4,0,4,Eve,Parsnip,0,0.005572,0.034510,0.242345,0.286035,0.111150,0.089109
s4g16,4,0,4,Dave,Carrot,0,0.008725,0.032131,0.245918,0.279531,0.100293,0.071426
s4g17,4,0,4,Bob,Carrot,0,0.000976,0.034965,0.205644,0.283973,0.068916,0.086237
s4g18,4,0,4,Alice,Parsnip,0,0.005266,0.032401,0.230975,0.276232,0.216517,0.100078
s4g19,4,0,4,Dave,Carrot,0,0.001916,0.017473,0.218605,0.265792,0.066765,0.055634
s0g0,0,1,0,Charlie,Carrot,0,0.090512,0.066555,0.311674,0.298769,0.611940,0.372225
s0g1,0,1,0,Dave,Carrot,0,0.006684,0.036032,0.248551,0.282189,0.565333,0.316477
s0g2,0,1,0,Charlie,Carrot,0,0.094975,0.080616,0.325398,0.307992,0.458912,0.354340
s0g3,0,1,0,Charlie,Carrot,0,0.027343,0.032510,0.289638,0.281636,0.701819,0.379996
s0g4,0,1,0,Alice,Carrot,0,0.008798,0.032232,0.265677,0.280788,0.314246,0.315219
s0g5,0,1,0,Eve,Parsnip,0,0.018930,0.064284,0.251080,0.289939,0.335059,0.420985
s0g6,0,1,0,Alice,Carrot,0,0.012192,0.045444,0.265865,0.291195,0.592030,0.334444
s0g7,0,1,0,Bob,Carrot,0,0.017051,0.037265,0.275418,0.287570,0.539704,0.353921
s0g8,0,1,0,Eve,Carrot,0,0.021881,0.035702,0.272048,0.282582,0.390389,0.364684
s0g9,0,1,0,Dave,Carrot,0,0.184206,0.052367,0.334383,0.288447,0.318605,0.401987
s0g10,0,1,0,Bob,Carrot,0,0.018572,0.058811,0.278929,0.298565,0.515791,0.368825
s0g11,0,1,0,Eve,Carrot,0,0.009983,0.026786,0.257129,0.274181,0.579332,0.352921
s0g12,0,1,0,Alice,Carrot,0,0.006184,0.022164,0.241060,0.269091,0.269444,0.321420
s0g13,0,1,0,Eve,Carrot,0,0.025445,0.052734,0.272499,0.290735,0.473072,0.344714
s0g14,0,1,0,Eve,Carrot,0,0.036784,0.089752,0.289474,0.309376,0.508921,0.534499
s0g15,0,1,0,Charlie,Carrot,0,0.027740,0.050299,0.279631,0.293635,0.499234,0.338240
s0g16,0,1,0,Alice,Carrot,0,0.066355,0.048552,0.309558,0.292872,0.436590,0.319558
s0g17,0,1,0,Eve,Parsnip,0,0.001936,0.022142,0.210137,0.267193,0.642151,0.324149
s0g18,0,1,0,Bob,Parsnip,0,0.004425,0.020267,0.223718,0.263281,0.666826,0.379098
s0g19,0,1,0,Alice,Carrot,0,0.027106,0.067261,0.288109,0.301936,0.485824,0.333110
s1g0,1,1,0,Eve,Carrot,0,0.010503,0.031370,0.263070,0.278354,0.955811,0.940213
s1g1,1,1,0,Bob,Carrot,0,0.014235,0.037279,0.261854,0.282007,0.952292,0.930219
s1g2,1,1,0,Bob,Carrot,0,0.342920,0.301703,0.370173,0.353269,0.926556,0.944027
s1g3,1,1,0,Eve,Carrot,0,0.030936,0.059005,0.294524,0.299384,0.978753,0.942136
s1g4,1,1,0,Eve,Carrot,0,0.023917,0.187312,0.279340,0.339083,0.903519,0.929243
s1g5,1,1,0,Bob,Carrot,0,0.023138,0.084818,0.279467,0.307456,0.931937,0.924780
s1g6,1,1,0,Charlie,Carrot,0,0.019409,0.061496,0.280001,0.300642,0.925454,0.919368
s1g7,1,1,0,Alice,Carrot,0,0.027121,0.054719,0.283249,0.294137,0.980900,0.938673
s1g8,1,1,0,Bob,Carrot,0,0.065749,0.071320,0.306183,0.301762,0.949369,0.918207
s1g9,1,1,0,Dave,Carrot,0,0.019649,0.071164,0.276765,0.304268,0.960936,0.916293
s1g10,1,1,0,Charlie,Carrot,0,0.027125,0.070490,0.292302,0.304815,0.928824,0.914702
s1g11,1,1,0,Bob,Carrot,0,0.094698,0.094898,0.313443,0.310716,0.966527,0.926698
s1g12,1,1,0,Dave,Carrot,0,0.035661,0.073504,0.289190,0.308353,0.902129,0.873427
s1g13,1,1,0,Charlie,Parsnip,0,0.002918,0.032428,0.226053,0.280319,0.981673,0.941641
s1g14,1,1,0,Charlie,Carrot,0,0.019567,0.045947,0.268738,0.287608,0.968018,0.934618
s1g15,1,1,0,Dave,Carrot,0,0.005995,0.039048,0.243213,0.285350,0.965333,0.932623
s1g16,1,1,0,Charlie,Parsnip,0,0.004681,0.025112,0.226782,0.267969,0.974713,0.954649
s1g17,1,1,0,Alice,Carrot,0,0.021869,0.036999,0.279064,0.284848,0.968533,0.936095
s1g18,1,1,0,Alice,Carrot,0,0.009265,0.027066,0.251993,0.272829,0.976069,0.940324
s1g19,1,1,0,Alice,Carrot,0,0.028142,0.059131,0.285441,0.298539,0.946046,0.928636
s2g0,2,1,0,Alice,Parsnip,0,0.009935,0.120687,0.256691,0.324110,0.724972,0.872602
s2g1,2,1,0,Bob,Carrot,0,0.038104,0.051356,0.300032,0.293931,0.721091,0.790806
s2g2,2,1,0,Alice,Carrot,0,0.038344,0.062746,0.301908,0.304160,0.726931,0.834414
s2g3,2,1,0,Dave,Carrot,0,0.021538,0.042352,0.271127,0.287400,0.823412,0.821669
s2g4,2,1,0,Charlie,Carrot,0,0.021784,0.058226,0.292076,0.296574,0.804070,0.803030
s2g5,2,1,0,Alice,Carrot,0,0.001356,0.050300,0.211320,0.293964,0.631894,0.835536
s2g6,2,1,0,Dave,Carrot,0,0.016958,0.049281,0.273333,0.292285,0.666023,0.801769
s2g7,2,1,0,Bob,Carrot,0,0.006985,0.031577,0.245063,0.280250,0.750673,0.792791
s2g8,2,1,0,Dave,Carrot,0,0.033209,0.037540,0.286409,0.288121,0.657551,0.701098
s2g9,2,1,0,Bob,Carrot,0,0.007050,0.040120,0.240727,0.283169,0.822205,0.814712
s2g10,2,1,0,Charlie,Parsnip,0,0.006053,0.024127,0.236442,0.268814,0.620291,0.785088
s2g11,2,1,0,Alice,Carrot,0,0.007051,0.024492,0.249964,0.272663,0.642275,0.751122
s2g12,2,1,0,Charlie,Carrot,0,0.017092,0.042274,0.270238,0.287260,0.765603,0.778036
s2g13,2,1,0,Charlie,Carrot,0,0.024542,0.071008,0.281837,0.302604,0.648256,0.786554
s2g14,2,1,0,Eve,Carrot,0,0.013679,0.038921,0.275736,0.289745,0.577720,0.811914
s2g15,2,1,0,Charlie,Carrot,0,0.005746,0.024670,0.240775,0.271893,0.705779,0.811331
s2g16,2,1,0,Dave,Carrot,0,0.113482,0.193674,0.329799,0.338028,0.772638,0.810385
s2g17,2,1,0,Eve,Carrot,0,0.039946,0.073748,0.292911,0.302426,0.461025,0.780753
s2g18,2,1,0,Alice,Carrot,0,0.102740,0.071875,0.311776,0.301957,0.842763,0.808467
s2g19,2,1,0,Bob,Carrot,0,0.103512,0.083824,0.314174,0.306543,0.865481,0.803005
s3g0,3,1,0,Eve,Carrot,0,0.008194,0.067028,0.270407,0.308557,0.048969,0.282675
s3g1,3,1,0,Bob,Carrot,0,0.020506,0.058564,0.284265,0.298015,0.043414,0.365629
s3g2,3,1,0,Eve,Carrot,0,0.006506,0.029307,0.247202,0.273266,0.296640,0.404497
s3g3,3,1,0,Charlie,Carrot,0,0.015426,0.038592,0.267577,0.290151,0.235082,0.467178
s3g4,3,1,0,Charlie,Carrot,0,0.007255,0.038359,0.249519,0.285171,0.104815,0.337855
s3g5,3,1,0,Bob,Carrot,0,0.032266,0.090187,0.290249,0.313190,0.085123,0.394629
s3g6,3,1,0,Bob,Carrot,0,0.007850,0.064148,0.253319,0.299902,0.081912,0.416848
s3g7,3,1,0,Bob,Carrot,0,0.092294,0.112454,0.327374,0.320911,0.297615,0.487335
s3g8,3,1,0,Dave,Carrot,0,0.013986,0.053607,0.260598,0.296868,0.108970,0.381460
s3g9,3,1,0,Eve,Carrot,0,0.014286,0.048398,0.272433,0.292668,0.301835,0.447515
s3g10,3,1,0,Eve,Parsnip,0,0.004943,0.040963,0.231542,0.287052,0.169543,0.495642
s3g11,3,1,0,Bob,Carrot,0,0.003549,0.036693,0.235736,0.284709,0.199446,0.435359
s3g12,3,1,0,Eve,Carrot,0,0.045110,0.052856,0.294989,0.293737,0.271298,0.391426
s3g13,3,1,0,Alice,Carrot,0,0.021533,0.075065,0.285160,0.302791,0.086237,0.383660
s3g14,3,1,0,Alice,Carrot,0,0.018518,0.062477,0.270438,0.296208,0.226237,0.445147
s3g15,3,1,0,Alice,Carrot,0,0.040993,0.102894,0.301340,0.314584,0.111128,0.455944
s3g16,3,1,0,Alice,Parsnip,0,0.002841,0.036545,0.219825,0.281598,0.165473,0.462411
s3g17,3,1,0,Dave,Carrot,0,0.010171,0.035339,0.266804,0.284987,0.027712,0.320157
s3g18,3,1,0,Eve,Carrot,0,0.111855,0.068312,0.325959,0.303871,0.087266,0.372517
s3g19,3,1,0,Alice,Carrot,0,0.017321,0.013659,0.276418,0.261044,0.201521,0.285182
s4g0,4,1,0,Bob,Carrot,0,0.011812,0.039666,0.256676,0.284735,0.099125,0.059245
s4g1,4,1,0,Dave,Carrot,0,0.086372,0.118469,0.309536,0.306881,0.035779,0.067169
s4g2,4,1,0,Bob,Carrot,0,0.025989,0.059295,0.280247,0.297852,0.128921,0.080947
s4g3,4,1,0,Alice,Carrot,0,0.005024,0.020489,0.242653,0.269155,0.097579,0.076406
s4g4,4,1,0,Bob,Carrot,0,0.019045,0.038388,0.280496,0.285948,0.136250,0.067794
s4g5,4,1,0,Eve,Carrot,0,0.030432,0.094702,0.293302,0.309249,0.058322,0.043647
s4g6,4,1,0,Alice,Carrot,0,0.025021,0.026327,0.270578,0.265917,0.021675,0.039811
s4g7,4,1,0,Eve,Carrot,0,0.089906,0.068070,0.322411,0.305926,0.148763,0.067015
s4g8,4,1,0,Dave,Carrot,0,0.018515,0.058521,0.274295,0.299252,0.050453,0.059599
s4g9,4,1,0,Eve,Carrot,0,0.041150,0.120589,0.292403,0.317382,0.036488,0.040744
s4g10,4,1,0,Bob,Parsnip,0,0.012856,0.054865,0.256946,0.294446,0.100491,0.059576
s4g11,4,1,0,Eve,Carrot,0,0.051249,0.050769,0.302727,0.292401,0.089000,0.065799
s4g12,4,1,0,Bob,Carrot,0,0.011830,0.038145,0.261610,0.284306,0.074378,0.066175
s4g13,4,1,0,Dave,Carrot,0,0.008852,0.040416,0.259176,0.289360,0.104643,0.073641
s4g14,4,1,0,Alice,Carrot,0,0.005737,0.028838,0.264102,0.282140,0.065481,0.066228
s4g15,4,1,0,Alice,Carrot,0,0.009276,0.039795,0.260894,0.287121,0.107294,0.085952
s4g16,4,1,0,Charlie,Carrot,0,0.063382,0.048564,0.303654,0.291461,0.083998,0.063739
s4g17,4,1,0,Dave,Parsnip,0,0.012139,0.049716,0.252379,0.292146,0.166116,0.106511
s4g18,4,1,0,Bob,Carrot,0,0.120489,0.064785,0.324636,0.299149,0.108502,0.075885
s4g19,4,1,0,Bob,Carrot,0,0.074276,0.057496,0.315317,0.298005,0.089977,0.058529
s0g0,0,1,1,Eve,Carrot,0,0.014320,0.031531,0.268887,0.280331,0.577095,0.358916
s0g1,0,1,1,Bob,Carrot,0,0.027647,0.067346,0.293369,0.302362,0.531431,0.298781
s0g2,0,1,1,Eve,Carrot,0,0.009389,0.048346,0.267227,0.294606,0.583209,0.346004
s0g3,0,1,1,Eve,Carrot,0,0.005261,0.041056,0.248618,0.286689,0.451036,0.282345
s0g4,0,1,1,Bob,Parsnip,0,0.012707,0.049659,0.260977,0.291792,0.485699,0.313070
s0g5,0,1,1,Bob,Carrot,0,0.003071,0.075781,0.226732,0.302360,0.757444,0.493533
s0g6,0,1,1,Bob,Carrot,0,0.006166,0.039593,0.249330,0.286597,0.624667,0.326256
s0g7,0,1,1,Alice,Parsnip,0,0.005713,0.028218,0.245683,0.277898,0.458608,0.313106
s0g8,0,1,1,Bob,Carrot,0,0.009154,0.029719,0.249806,0.277292,0.384574,0.341607
s0g9,0,1,1,Bob,Carrot,0,0.043491,0.077550,0.293279,0.305905,0.347301,0.392492
s0g10,0,1,1,Charlie,Carrot,0,0.010794,0.042728,0.259337,0.287907,0.445541,0.326271
s0g11,0,1,1,Charlie,Carrot,0,0.099982,0.143007,0.325181,0.324181,0.504183,0.464770
s0g12,0,1,1,Dave,Carrot,0,0.033730,0.043994,0.290204,0.288671,0.562434,0.311553
s0g13,0,1,1,Charlie,Carrot,0,0.007859,0.028619,0.250494,0.274090,0.544704,0.316648
s0g14,0,1,1,Dave,Carrot,0,0.026148,0.051026,0.276585,0.292681,0.434271,0.366249
s0g15,0,1,1,Bob,Carrot,0,0.005326,0.041424,0.250858,0.288291,0.481075,0.372354
s0g16,0,1,1,Charlie,Carrot,0,0.009393,0.047704,0.267821,0.293061,0.460023,0.292221
s0g17,0,1,1,Dave,Carrot,0,0.024093,0.074646,0.281435,0.299891,0.559192,0.448842
s0g18,0,1,1,Alice,Carrot,0,0.096204,0.045200,0.323274,0.291230,0.412449,0.493527
s0g19,0,1,1,Charlie,Carrot,0,0.009593,0.045954,0.269207,0.292248,0.554254,0.312303
s1g0,1,1,1,Dave,Carrot,0,0.002335,0.019606,0.222478,0.267028,0.976775,0.943234
s1g1,1,1,1,Dave,Carrot,0,0.016146,0.050960,0.281108,0.296209,0.942921,0.934259
s1g2,1,1,1,Eve,Parsnip,0,0.002074,0.092429,0.221372,0.312814,0.977546,0.939459
s1g3,1,1,1,Dave,Carrot,0,0.014883,0.027114,0.270220,0.277069,0.977936,0.945393
s1g4,1,1,1,Bob,Parsnip,0,0.009807,0.072664,0.255029,0.304808,0.928951,0.911831
s1g5,1,1,1,Alice,Carrot,0,0.008072,0.025646,0.249139,0.272761,0.965557,0.937855
s1g6,1,1,1,Dave,Carrot,0,0.020366,0.040727,0.279120,0.289292,0.950901,0.940025
s1g7,1,1,1,Eve,Carrot,0,0.022010,0.043622,0.272332,0.289465,0.971479,0.933779
s1g8,1,1,1,Charlie,Carrot,0,0.006664,0.037153,0.250590,0.287338,0.910421,0.926293
s1g9,1,1,1,Bob,Carrot,0,0.009111,0.110176,0.253571,0.314771,0.950368,0.916037
s1g10,1,1,1,Eve,Parsnip,0,0.009066,0.036892,0.254950,0.281437,0.949607,0.941172
s1g11,1,1,1,Dave,Parsnip,0,0.013477,0.163342,0.256596,0.332979,0.959214,0.923860
s1g12,1,1,1,Charlie,Carrot,0,0.005701,0.062441,0.250203,0.301618,0.945405,0.934302
s1g13,1,1,1,Eve,Carrot,0,0.003449,0.028221,0.239504,0.277286,0.963032,0.926023
s1g14,1,1,1,Eve,Parsnip,0,0.016864,0.053726,0.274559,0.297083,0.953543,0.943499
s1g15,1,1,1,Alice,Parsnip,0,0.006296,0.029379,0.243866,0.275407,0.961258,0.943138
s1g16,1,1,1,Eve,Carrot,0,0.012337,0.032741,0.263842,0.280587,0.978010,0.940119
s1g17,1,1,1,Charlie,Carrot,0,0.018432,0.043782,0.268497,0.287973,0.960033,0.924960
s1g18,1,1,1,Charlie,Carrot,0,0.028897,0.075377,0.289928,0.304875,0.940704,0.914781
s1g19,1,1,1,Bob,Carrot,0,0.004222,0.037626,0.239700,0.286115,0.947434,0.926443
s2g0,2,1,1,Dave,Carrot,0,0.051157,0.184762,0.303122,0.337353,0.742089,0.816561
s2g1,2,1,1,Dave,Carrot,0,0.018770,0.041708,0.283129,0.290519,0.839316,0.797780
s2g2,2,1,1,Bob,Parsnip,0,0.004402,0.028520,0.232270,0.276735,0.709679,0.769754
s2g3,2,1,1,Bob,Carrot,0,0.009124,0.053132,0.261919,0.294838,0.767176,0.837895
s2g4,2,1,1,Alice,Carrot,0,0.078961,0.184506,0.329903,0.337637,0.736161,0.816212
s2g5,2,1,1,Dave,Carrot,0,0.010051,0.046597,0.259176,0.291761,0.868984,0.834973
s2g6,2,1,1,Charlie,Carrot,0,0.003240,0.036705,0.231316,0.283095,0.850141,0.833762
s2g7,2,1,1,Alice,Carrot,0,0.057807,0.169538,0.297906,0.327993,0.833361,0.839173
s2g8,2,1,1,Alice,Parsnip,0,0.002863,0.023361,0.234698,0.271470,0.485674,0.762449
s2g9,2,1,1,Eve,Carrot,0,0.003673,0.028449,0.233830,0.277754,0.706951,0.779973
s2g10,2,1,1,Alice,Carrot,0,0.021651,0.046712,0.274575,0.289063,0.843845,0.795010
